f1,f2,f3,f4,f5,label
0.1275215316723947,0.9857575448714064,0.3760427537505103,0.6514383388018524,0.9348167605591317,0
0.0398995473424481,0.8238711731718179,0.6671112330056901,0.897742208756041,0.9025901921797976,0
0.7201882886227089,0.3005867215830933,0.9895830447722868,0.8504902512859759,0.521772255567281,1
0.4041762398089348,0.3150054374175112,0.9721525303105154,0.5560909984621288,0.1120111368234105,1
0.3861381439413762,0.5824966689840799,0.8234179985244152,0.7220495708952688,0.9513392322577928,1
0.2186321948613641,0.1883647297982673,0.1592404365236104,0.4043999798827129,0.2597698590577451,0
0.2577009462758377,0.3898059010309409,0.4487052802308303,0.9453211854053328,0.2708138647406648,0
0.3845620070846578,0.6677028892265958,0.3583544078417411,0.6832202256820953,0.7235177924002407,1
0.5095274976343402,0.4937012283596285,0.1621058388142877,0.6006994570971494,0.9045982317082628,0
0.994361303906256,0.750459183409013,0.3579979301284136,0.2960342418858187,0.2622540142237689,1
0.8284937601464661,0.4112759064060214,0.9858020902304854,0.7264068633963119,0.7254870945611688,1
0.5928116572144039,0.1031140205250379,0.7136626328586559,0.3377880991720765,0.5173491359741964,0
0.1853481973139769,0.5997195700777225,0.1933602294609804,0.737909697955849,0.7517179613417446,0
0.3393739930449216,0.2183874446036794,0.9798288139433772,0.2657626281222938,0.2115915348727738,1
0.6647260476691537,0.1046291755908758,0.4117807690490765,0.3969036487680007,0.3769511207328042,1
0.6777305297937961,0.2926625174169944,0.6912211902910984,0.9053248491456484,0.4106904983157032,0
0.8672291284811124,0.7241263596518202,0.9473830827862638,0.2902776835023719,0.4960955099181462,1
0.7484913418789626,0.8874328812781566,0.7366577498859737,0.3796188394154512,0.1690930283811659,1
0.5907195612069284,0.3964723378378563,0.3900742809290469,0.0254685046681517,0.265084747886912,0
0.7071157786957001,0.609173507835237,0.798387470166072,0.0136966612564009,0.3105190218643661,1
0.8884364081104539,0.4310968333734319,0.8206191700641273,0.588530013528104,0.0114363314110023,1
0.840955082919756,0.5524252345033107,0.9466187808921334,0.5106098067246108,0.7176182780927387,1
0.0766277540866975,0.5923069503432429,0.2880263697263,0.6590454007808556,0.0726726866526347,0
0.2789177835996345,0.6293134887097012,0.1248687499233767,0.1742288127360355,0.5040519736429754,0
0.2368642231997682,0.7683247564184856,0.8985210753840547,0.7446980406888414,0.8843323766797416,1
0.9634799896418742,0.4100457072566017,0.7937167666827429,0.0555706504897163,0.8787471875963894,0
0.1476857399955833,0.4940560710536991,0.6632871043012741,0.2281019139562129,0.8881722984380088,1
0.0998758958165054,0.5187667327672688,0.5457134512882299,0.2247180034794693,0.487997604919272,0
0.8219614430071862,0.531056792158288,0.5793288969197555,0.5754966418492791,0.5986567236473732,1
0.8879979268419438,0.100859288343117,0.4820312112326761,0.4028037176011187,0.9842201475707422,0
0.3980684472519671,0.327143533892937,0.0284888377192,0.8066005217978063,0.6200818947392196,0
0.1215679188452207,0.724953948285654,0.5766025609038663,0.0754836854415259,0.4993813501527442,0
0.3009711019586184,0.4844266639072457,0.9866204717473874,0.5832215536845192,0.0986462965207061,1
0.0428626441585752,0.1860869488303406,0.318945170639753,0.8144298905165226,0.3102723741504082,0
0.9902021187835346,0.2209455970543524,0.3005511578274158,0.711116959446955,0.5138930587049252,0
0.6645497252477779,0.6744812275845578,0.8014576031004195,0.7585844547083721,0.405677097093682,1
0.2119568892307264,0.3857374989280734,0.1977325496077255,0.5525767788401754,0.7065562004250835,0
0.9255259885719744,0.4304631777346042,0.2166287250058776,0.2601951631760866,0.8684298472724647,1
0.1293351036778603,0.4215675874851619,0.7021858845760999,0.8662301641229614,0.7251236756521294,0
0.3816350254430898,0.7178453940162055,0.0305380021648908,0.2516110574529483,0.3857265125328637,0
0.4991861816180625,0.6083502980552551,0.5201230158945503,0.8321988112544108,0.0254645323631068,0
0.98645804040328,0.1372195472477291,0.041613777005834,0.2833648256249891,0.6273211347389315,0
0.2144833094842302,0.3946799456378724,0.788703554970474,0.7519472928148896,0.0465926132924975,1
0.8345756730755465,0.0628007779466915,0.8246085201699104,0.8936870944807399,0.8945635565435623,1
0.0110274988596387,0.6508112585133935,0.3074392620642356,0.347458537328524,0.5571145805505403,0
0.1462638254347639,0.4875963820370014,0.0623958322437522,0.1893237379683269,0.2010633347568236,0
0.6855343220202701,0.4188366334226286,0.9183036300614832,0.6199756511827841,0.0066819159732955,1
0.1138542221726571,0.1489683506891788,0.6294111230094955,0.9713517970931562,0.5345869050626676,1
0.3962590880761897,0.8521299741191006,0.7464824028013375,0.9054169599065238,0.3570257878493912,1
0.4526905986533424,0.8625079045879332,0.3165969543642737,0.4241556807831322,0.8270952487692995,1
0.1975433982042251,0.8228475678587783,0.7658110044563233,0.4345399355840256,0.10193550932679,1
0.5558527906310583,0.6587264658073649,0.6410563350860268,0.4538906195770361,0.32899827583233,1
0.4382865677237684,0.0848830477926603,0.910125781161944,0.1626145030670979,0.0143969938180773,1
0.6420660436916792,0.9249102555361296,0.3114604390865403,0.7375056555724282,0.8653046458127422,1
0.6461421971718103,0.3125292101541453,0.7243322549371437,0.9532378587749996,0.479924608756907,0
0.2545230056633034,0.7682509031916102,0.7720170500817689,0.3721669058878256,0.6241129261448566,0
0.0633172818359143,0.4428484522060114,0.4712963923441007,0.1838441131793389,0.9440703052396456,0
0.5549404397991836,0.8637755524636038,0.1675870526608062,0.3758342198246548,0.5811197562436665,1
0.2991401455599501,0.1735253582053122,0.5692770503724868,0.1418548543454699,0.553562780663994,0
0.5516114649163703,0.8768542516517419,0.0854053796705317,0.237955736654025,0.540218340306015,0
0.6981830556190912,0.6339865435915014,0.5617904742108856,0.1534042805522332,0.104044067663501,1
0.2922778245406081,0.7370969195122543,0.5185825586344497,0.7806166034716393,0.7185164541725224,0
0.8834115832142492,0.902850931934054,0.0968565599198016,0.4421431905762976,0.0531725652795905,1
0.4713135624031496,0.1667860705839803,0.3650723437772827,0.181291287739483,0.6752465209934979,1
0.8097108753980898,0.2680928048731997,0.9194422559994198,0.3126102383470538,0.087233128082907,1
0.6507549210265575,0.1691592505424493,0.3714717665630976,0.4039990881855849,0.5578370447304947,1
0.436709159106557,0.8368559825608123,0.2330081336822194,0.4929790332336675,0.1434424873132046,0
0.9310202695370222,0.0093033006015882,0.1161626245435547,0.0373091678993869,0.96407030286024,0
0.4582873007131938,0.3752433394564034,0.977365346318427,0.4503883033798791,0.4083422313229127,1
0.4907486608344565,0.6830098104085738,0.2767375983871492,0.5469882283822538,0.759844389707354,1
0.8720529033138643,0.4950548986642822,0.6122446511107247,0.3984645944451906,0.7751073702765544,0
0.1592957390677978,0.1859572624339918,0.6926504910379448,0.1001805441212173,0.6691973608879754,0
0.7782532442437712,0.7915203012382718,0.4663993859385933,0.1227239437469408,0.5309227740763018,0
0.1859667930120238,0.6096247408253036,0.8105240852733538,0.5283958669519333,0.0166742982672118,0
0.1512066852108147,0.8066315014608867,0.5036737380957903,0.0734924546994442,0.366126970433667,1
0.3993802663297346,0.440172234805018,0.2872477753916075,0.1915882823835906,0.6717215714370969,0
0.5258387402902825,0.740871542750426,0.590591709767743,0.2810916297886093,0.0670240919848473,1
0.2071158180151271,0.5135910958254611,0.4082696007611311,0.817455107876474,0.799682519118904,0
0.6011657609409812,0.882904029894647,0.1969956298159531,0.8840806313903462,0.6223341644772199,1
0.1825360791154415,0.1770590414849213,0.2044107556133754,0.2737373294745712,0.8144262044327499,0
0.2948244171063482,0.3468862122849535,0.798186699063897,0.2966022914780893,0.1819459943681376,1
0.5029554709746076,0.3885668947289403,0.92323014425075,0.9998184609900924,0.806940965441276,0
0.6037644662081374,0.1371202053837862,0.2619569124435836,0.3265043289358055,0.4758989002127874,0
0.5364541425268551,0.7288638351195211,0.4082756392313748,0.4834729337477135,0.5091115820930368,0
0.3147662979110212,0.3595580648680589,0.3184309472721693,0.7283626722277361,0.9423610112190448,0
0.5721839049287978,0.3558587641885454,0.4920423610635456,0.0121054704979167,0.6361798478992507,1
0.5112186107509953,0.0830868059589668,0.7030423615101572,0.7204771271984665,0.2002066485130296,1
0.3481675954460852,0.3810692260645772,0.7654287073407031,0.297628933960657,0.3458549898039676,0
0.5064065690762283,0.7800503048060293,0.4831676550646432,0.5880546712914303,0.2792201620798067,1
0.7427891039663747,0.1366667912137223,0.5699371447692327,0.7060315449845989,0.2110216145791561,1
0.5481624295242193,0.4233529097541298,0.3849833737059068,0.7450028565673255,0.9578583208358784,1
0.3187710605853987,0.2278032500018784,0.2019876727574572,0.6644903160902829,0.7621899572221339,0
0.8666825296064602,0.8953591251122504,0.0239976981720887,0.7918747749781505,0.7356480418101499,1
0.9424561654955488,0.0186292105082157,0.0299827353976613,0.654488617909602,0.3112330270885454,0
0.976851593559808,0.2407143898858168,0.3661426299660387,0.207751594226186,0.4880527676005334,0
0.4811578311799611,0.7515869545504097,0.929143856997091,0.0050292469318561,0.9215579680505618,1
0.6361653016684203,0.972689179332402,0.157165665820295,0.4160758777518859,0.1461922386241479,0
0.3155205769534638,0.0152687647127141,0.850678659913891,0.8834335381807359,0.8155844829829388,1
0.6920982528093665,0.7387243920844333,0.6504189825138408,0.8856654247644179,0.7558397075222205,1
0.9591092577556944,0.7165710324894653,0.983788588724042,0.0620146663358556,0.1686099097957605,1
0.4761117379582985,0.3925664320125684,0.8837312149844645,0.7455697491175629,0.9630905892781286,1
0.2127769066463313,0.3587918817750684,0.8518456848119007,0.5124298645839215,0.357744869500023,1
0.7829474414598876,0.716415496323248,0.6076574960826943,0.179904870581368,0.1873557652330246,1
0.5828537714598743,0.340179739446812,0.5824638768083106,0.735391226748227,0.09271863639931,0
0.5136985138212283,0.3259713998917855,0.4792622771135951,0.9657513724079776,0.2798544127477125,1
0.2652869914224679,0.1214273513574614,0.6570806814319446,0.2754137665332501,0.4508488689737869,0
0.6851229837873306,0.9861909593028888,0.2382171281329012,0.701108393804235,0.6267329050447438,1
0.7855495681805172,0.1594027767953068,0.7895726595866743,0.6689205246540187,0.0790745484436517,0
0.7497794739242554,0.2224918673413645,0.8317494661649447,0.8472139453499558,0.8752175495963505,1
0.1134123926780107,0.1993225059633978,0.4938317270927435,0.1299148176216509,0.9133866387002032,0
0.6155310800229132,0.6916774793936594,0.7629929952783847,0.9720921036375626,0.690522541139112,0
0.6535754865844213,0.3991144936311284,0.4964347360592549,0.7426167651359638,0.8854097756470916,1
0.7950671830083316,0.4859030919798204,0.8693706206259451,0.5729656220343963,0.6271529460084957,1
0.2361531392418052,0.3958069733005077,0.7351721119707288,0.7659717260023424,0.9495583981707124,0
0.2505575116402686,0.2750982464904105,0.1772651179101687,0.9647656812464516,0.824323086576374,0
0.3918786573071762,0.7979154087756115,0.6096836925831031,0.4574540454382889,0.3617757327498592,1
0.0821290789674986,0.3753482202429812,0.3415784593361903,0.9658334350108913,0.2181216789622402,0
0.7576816350796962,0.1651301744789147,0.6531668725992972,0.377026164854754,0.3206332816944242,1
0.7596035397380829,0.1876237677502276,0.1000097748656185,0.0873302382741033,0.3264970699246012,0
0.8764960289016377,0.0562799555600629,0.553981368341706,0.9688899509802096,0.9526916364965616,1
0.8280523479094224,0.1058306405941186,0.2486128409654333,0.1597682737728288,0.2169171415262575,0
0.1366913466129897,0.6525108881593609,0.3738862829151252,0.1847440690143065,0.0516571411878431,0
0.0535093995740352,0.2772552234117464,0.7568630891932188,0.394945121095917,0.3058019842403354,0
0.3422391033731424,0.4131376467437998,0.6716713914464856,0.2177107313471964,0.984867119392707,0
0.3830114854671553,0.1395559878124564,0.240198073017621,0.6742355127916927,0.9590687962368848,0
0.9659081457906608,0.6281131432737296,0.1116887978940628,0.5776040183774749,0.0921850568451689,0
0.0465078031232708,0.3557185860347982,0.8216109985507846,0.9681833244731574,0.3639550360406944,1
0.281263431828348,0.5278780284123881,0.1245831946961295,0.0759806124083642,0.2849482987453032,0
0.2841017978283381,0.6018193150479322,0.0483458270088433,0.1034426543403559,0.5421519733279229,0
0.6906951179858981,0.5129330336323575,0.8463410477620004,0.4812821557231201,0.9336895270669188,1
0.9658387284553038,0.1692352818814975,0.6314159990749837,0.563120035970763,0.5167175348780041,0
0.2077483857055226,0.0484146921470846,0.5328379621684833,0.3109283536882377,0.988475689498673,1
0.8419892705670511,0.3208623420211356,0.0882549015759637,0.6943359357079448,0.270028653736991,0
0.7783681107996777,0.6564312154253679,0.9492303780142513,0.1814531398560656,0.7104384415711136,1
0.0476839060813693,0.7580033934838559,0.7974204958566444,0.3497878976296052,0.6354996735396808,1
0.6238476459094738,0.8436759647248471,0.9249868585249862,0.7773417724234121,0.4701362286074985,1
0.9590853299006116,0.8015222295030234,0.5940705873214848,0.9848215287245392,0.7655679088603654,1
0.4358766850297477,0.0242799814448027,0.6798086657144826,0.981066060053568,0.0138499344150458,1
0.1316581921477173,0.2123902164040552,0.3589555457435451,0.8092290776505913,0.9630074201098382,0
0.7189380374596704,0.0392511147077989,0.9040943832166688,0.1160950384342611,0.3673884905501529,1
0.3979295054974715,0.1251063032790332,0.2582253558909683,0.4114750967314532,0.2683547830957858,0
0.3601306200614718,0.1037579564613153,0.2013648951674855,0.8711715763589628,0.1257506585910673,0
0.2368199353856489,0.8703112829438274,0.8802793189508057,0.1612037475745045,0.4050375856595768,1
0.2233028215434452,0.1597115689579603,0.3311667890991603,0.8113212563221976,0.106984675076606,0
0.8933724502955018,0.7593188960638055,0.1886939800412002,0.812831796435895,0.3761449947388685,1
0.3727617455475076,0.2322632727651451,0.6150654865945657,0.3341982114764636,0.3249695030850285,0
0.975684051369572,0.9773968175552464,0.4511301747473428,0.0477859745555394,0.1093909221724309,1
0.590283445867244,0.330583112194049,0.9518506244657968,0.58579336834173,0.2283229570220719,1
0.5283070727010639,0.5320915335900478,0.7977979850847817,0.4398031786552633,0.7172511992097154,1
0.23969466724274,0.9824087415909822,0.6711304432984732,0.8078162130382661,0.2388269294025884,1
0.1749462268963761,0.2413798209811386,0.6321528971887364,0.6975109271335926,0.8872412887060231,0
0.4559627346625052,0.6053045193972937,0.8198371113448658,0.5484985963926672,0.4153556946820792,1
0.3401025253932505,0.9892086778063032,0.4718062892751181,0.8448667251775782,0.3863932093212154,0
0.6820244133035412,0.7644996301006702,0.6001020159913548,0.6514012693976091,0.0595808525570936,1
0.681183776943055,0.8845905141549664,0.6904929698513692,0.2009646985424512,0.4362274771705471,1
0.6112898323566216,0.6898841656662095,0.5012715602874789,0.8850868304716538,0.0253304541572365,1
0.9229669883497572,0.035223319356693,0.911722317505128,0.9436424121063745,0.8911271786583599,1
0.2330908865085317,0.944922902581828,0.2738572313714398,0.3506479443738605,0.3100988688648652,0
0.1749146879271068,0.8551689291608676,0.5238206928139592,0.031450647370022,0.9797299128305774,0
0.8065301120778733,0.5677652010720351,0.2793253925931762,0.4542809185152985,0.0601606704493057,1
0.5437903302429443,0.4005970349047517,0.5325066578899238,0.5387346753093395,0.6694199006261825,1
0.4655319175458124,0.2464460047508243,0.6941125674018006,0.9014450739407824,0.2119530996915062,1
0.1586692257071382,0.9722298033377084,0.4037403691207304,0.6919221492913745,0.2222483353855568,0
0.0146429548362211,0.1279494173201512,0.2285708660416047,0.7915919149180806,0.4452125617902795,1
0.5564195156283973,0.9691707480013044,0.9588543764104251,0.0796136743041187,0.5380819125296158,1
0.4854430195703336,0.848811899175311,0.8212320606533035,0.8287134855753369,0.0266894371229279,1
0.2685372128547735,0.2661435434869137,0.0453956120868604,0.5009870855600194,0.6878545848662833,0
0.1949572612975316,0.9756829175413542,0.4078707059622518,0.999568871598686,0.8641682150794527,1
0.4409720245034062,0.2848502389730128,0.3216809100493164,0.4823223318586906,0.1633335558701687,0
0.3386176384316581,0.7739415563039987,0.2695310022805611,0.9785972786228578,0.6593151923649702,0
0.614961271157353,0.3750889851203351,0.6308658144385756,0.9024877023342076,0.3521375132932872,1
0.7695233306509198,0.1244813242831539,0.129561806423643,0.4117746501523942,0.9799366390753887,0
0.2932487264707633,0.550929311085161,0.8993966325969676,0.649755966940943,0.3141361638272592,1
0.8243882819439975,0.5505873143565746,0.9684842401009708,0.1389667187932088,0.3707529604295311,1
0.3206869164170434,0.3644787602435644,0.4389270578747859,0.9745873032387798,0.5863955928695433,1
0.5756821805876013,0.81035668700881,0.5744885642059993,0.2386526577032987,0.4923174456595999,1
0.8914562670253231,0.9397957545493716,0.1485776569509989,0.606408674594745,0.2325296491347862,0
0.2731048008914291,0.1022657201054928,0.6944746752151902,0.4866957521190805,0.9145539496093992,0
0.4915505802031471,0.6374267291449551,0.884244731884412,0.5619260766211925,0.8918784024074029,1
0.4271776187494528,0.4277313607972549,0.4801830783403967,0.8999083571683096,0.081399370235778,1
0.8185502882656899,0.9083597163059928,0.5289719157820711,0.88823412200081,0.1016410183776076,1
0.073142787831173,0.8253869651718946,0.6041832233651068,0.8784291804986165,0.1488105616249591,0
0.5102216937759294,0.2704918154768695,0.9090770224939674,0.4268091500984926,0.2732165023069198,1
0.1682031361159802,0.9530763566902004,0.2263165068086375,0.8222283450253854,0.8021625096049605,0
0.937049700617502,0.4382620208140775,0.3239520752048304,0.7672066535138604,0.7704614884630087,0
0.6939719859581812,0.436605390994642,0.7840242806729514,0.7625159046185309,0.0614774227560083,1
0.2307883292015451,0.5776632549305348,0.0818188878457715,0.9922587770773982,0.4972579505064965,0
0.5203112968953668,0.5939870671247176,0.4125890625770662,0.656201074661873,0.7833919704137698,1
0.1914159626894565,0.5752110770655418,0.5526043880150165,0.5583799441408269,0.0411529371587969,0
0.2456043646304457,0.1453389674010348,0.8009559144699021,0.721573757240186,0.3720540980934744,1
0.1195076844601065,0.1504634694428227,0.8067624625759792,0.6172465819803098,0.0535744825684194,0
0.516292254749354,0.7432948529169686,0.2244487398803046,0.4889955979702621,0.5996584206261056,0
0.3249629817532221,0.6093652238282564,0.239541262872155,0.8059140705933183,0.202745033428322,0
0.38113651412042,0.718586008639067,0.7554245719580235,0.6176894875968217,0.698293306667468,1
0.8871433151754451,0.3327241707646892,0.0133643932140938,0.0315611074134185,0.5712376120181895,1
0.0964413787002123,0.4685324350935521,0.9013464076184124,0.144934759580886,0.6720650822093117,1
0.608315384542617,0.1408929900097728,0.6135335764107309,0.0331840398630173,0.2506372297067637,1
0.1462960022568896,0.9877166881410652,0.6036792869654827,0.3248851738596123,0.7402763597419201,1
0.7548043999632735,0.2579832609627025,0.9453651664156852,0.1804975493893071,0.6987303615579511,1
0.291641233966605,0.6513999539040528,0.9092729842068528,0.4615017893672615,0.0073178413232248,1
0.8216698580041105,0.205355125957949,0.6888481681054525,0.7156858248357951,0.5146591792168626,0
0.9652443103422994,0.1472656353087169,0.7134350990047132,0.2451733965295034,0.6583726024971563,1
0.2632789373437023,0.1688303755783807,0.863759806763828,0.5631786736319407,0.5797855401132056,1
0.7281511989290238,0.1664544958018448,0.3844603416029415,0.2165164436922659,0.5766740125494173,1
0.8756036952219574,0.1150084043981629,0.8176571586490929,0.9716234392272016,0.6010144584978189,1
0.1366408125223364,0.8645484480950774,0.0060700854484756,0.855739197676107,0.0544999564533794,0
0.8137437681326597,0.6225100739855837,0.4761808083749986,0.5200259672730072,0.2877144747343995,1
0.162262808084772,0.7274339919051954,0.6358211495137378,0.0876331404457799,0.9506468608966891,1
0.6313809324462502,0.8824944270795708,0.95861277479445,0.7304756343997283,0.3101344052951241,1
0.3320327489086627,0.946531780880702,0.2176207128124667,0.0902043827013303,0.9702521371701393,1
0.8285077650079888,0.006302691843252,0.5293202224991892,0.3368830319994549,0.705374091194555,0
0.9589451022224816,0.8577381375398864,0.6349769311896314,0.3376311673075123,0.351289684801642,1
0.5559092931033943,0.0582152792883216,0.8312753615582873,0.0872110065694433,0.2252956988121965,0
0.6024083497246857,0.8483879856788747,0.6696608772469704,0.5765332961395973,0.4165510591321376,1
0.4659180461354172,0.323318377315239,0.9125954926858626,0.9981956095465624,0.5905916544749037,1
0.9558120877780036,0.2415784949379762,0.01538279491528,0.8610057810797325,0.9556926681929288,0
0.1432723642856935,0.7135551538029423,0.1712595555256552,0.8882211519474971,0.3508223624208739,0
0.2342987444830673,0.4223902626966925,0.9175779059191626,0.7334377906054956,0.8262979767384825,1
0.7240898249194434,0.1732337841698706,0.0131869698356281,0.5647429859208043,0.9876262018760956,0
0.6110032744684601,0.6578206688929674,0.4255607883785272,0.4311756702051148,0.6835052433635963,1
0.6055451070330075,0.3908789186781983,0.4434488516109114,0.0470451555646527,0.7150295591015834,0
0.122072399503203,0.6856993646825518,0.1037383342480514,0.6507316377448074,0.9576300935900623,0
0.9257004718562084,0.0916169675683936,0.7047751521388409,0.4820755451632513,0.3346334913802035,1
0.5721552045744885,0.0321057416209067,0.6674388539898202,0.9480290845014594,0.8496105851537392,0
0.1130167551844399,0.0197388956792308,0.3464752404075454,0.0578237353478299,0.9821413399134696,0
0.3329923337545588,0.2644103534383689,0.4737696345268408,0.2291672671671356,0.5674751171214734,0
0.1163016599924677,0.5685137628097846,0.789417833155646,0.2116916221803531,0.6812055271591257,1
0.0384354782046973,0.1392977558142736,0.1662782579534436,0.3530680273737318,0.1152658645393202,0
0.2905707464707754,0.5920005272675586,0.9588872108257308,0.1034208039476293,0.556176698655948,1
0.1246636613031242,0.7162624802163816,0.4397085493396288,0.9239468045349484,0.4502834819775649,0
0.5880968779537762,0.7351367856009755,0.4221029534432586,0.2531222157485595,0.3660127518650989,1
0.5059743172105468,0.3035333572276875,0.4907634784565546,0.5429158238856853,0.3370302498192034,1
0.809502010402097,0.4117636612492457,0.4182785506922706,0.6448038348621496,0.3202595973365191,1
0.5620545647566195,0.602377110291251,0.8262598584513806,0.4335335768154345,0.5695255400177163,1
0.8107199733183681,0.206101116529473,0.3943033079806686,0.2380980617806489,0.6931450889578349,1
0.308904641652958,0.8462739945426414,0.999706064315892,0.6857899726697294,0.8148052921745035,1
0.060294818196031,0.6440837431568596,0.2195453673796232,0.6543786474040932,0.1074136669238828,0
0.3382078010267935,0.1516854603014944,0.0050898163289424,0.119349015854108,0.9482060520470684,0
0.2683528871512597,0.2104597951290462,0.1573659375998359,0.8256106565662117,0.805923731105385,0
0.4933372306953432,0.6153812984303008,0.8808176682247991,0.9666750321206984,0.238762895871207,1
0.9540918985678914,0.6141205993611126,0.0533264786993347,0.6065690657877756,0.5184031338512989,1
0.3472638711695482,0.0071860803066658,0.5201498268308042,0.2985098592336194,0.5759384260578138,0
0.6762480151481468,0.046294267974731,0.5637258663462058,0.4178887930630974,0.5793031840513689,0
0.2405426834269,0.3133687275265061,0.2889594143323641,0.3655987207723412,0.2062370569200536,0
0.1360530073975938,0.2802147024478059,0.861441582463362,0.4148402406309628,0.2424810900101459,0
0.3893417567642127,0.526782041211203,0.6345423126662274,0.2409858696254974,0.5781815432464222,1
0.1039007596131208,0.3593110268919663,0.2022398542693803,0.9545143269159888,0.7514178753677654,0
0.3319492523366139,0.852153076882199,0.8626921503438174,0.0077583051007791,0.4515780338690163,1
0.0448712482040736,0.3046785317760362,0.0068737973359518,0.7233220133698728,0.502352104791358,0
0.4161690328148314,0.1028692620325814,0.172299475805716,0.6648784253076263,0.688674903701363,0
0.8352772772836895,0.9481179356699349,0.4819330162767643,0.185339487845728,0.6780366488171106,1
0.9047045281755453,0.6433226891207491,0.909531671048576,0.2663837958293866,0.5191857141832208,1
0.7416513629497201,0.7896139218056393,0.1237871925139894,0.0840722828674789,0.7754990889242448,0
0.554955943549742,0.1046708694431207,0.6751397880310187,0.3160229708969669,0.715209423095546,1
